client_id,backward_count,total_transitions,error_rate,clnt_age,Variation
3836346,0,4.0,0.0,51.5,Control
3836360,0,4.0,0.0,63.5,Control
3837450,0,4.0,0.0,43.5,Test
3837497,9,16.0,0.5625,21.5,Test
3837550,0,3.0,0.0,50.0,Test
3837582,3,7.0,0.42857142857142855,51.0,Test
3837682,2,8.0,0.25,30.5,Test
3837773,0,4.0,0.0,56.5,Test
3837876,0,3.0,0.0,63.0,Control
3837966,0,4.0,0.0,22.5,Control
3838035,0,4.0,0.0,42.5,Test
3838215,2,8.0,0.25,66.5,Control
3838913,0,4.0,0.0,24.5,Control
3839023,6,13.0,0.46153846153846156,57.5,Control
3839207,1,5.0,0.2,45.5,Test
3839483,0,5.0,0.0,32.5,Control
3839531,1,7.0,0.14285714285714285,63.5,Control
3839635,1,5.0,0.2,33.5,Control
3839983,1,8.0,0.125,39.0,Test
3840271,2,10.0,0.2,28.5,Control
3840361,0,4.0,0.0,58.5,Test
3840710,1,5.0,0.2,63.5,Test
3840806,2,6.0,0.3333333333333333,34.5,Test
3840809,1,6.0,0.16666666666666666,31.0,Test
3840858,0,4.0,0.0,54.0,Control
3840915,5,5.0,1.0,81.5,Test
3840969,0,5.0,0.0,27.5,Control
3841048,3,10.0,0.3,66.5,Control
3841168,2,8.0,0.25,28.5,Test
3841189,0,5.0,0.0,17.5,Control
3841270,1,6.0,0.16666666666666666,48.5,Control
3841361,1,9.0,0.1111111111111111,75.0,Control
3841482,4,12.0,0.3333333333333333,74.5,Test
3841536,0,4.0,0.0,48.5,Test
3841545,0,0.0,0.0,62.0,Test
3841617,3,12.0,0.25,67.0,Control
3841646,1,5.0,0.2,66.5,Test
3841861,0,4.0,0.0,46.5,Test
3842338,0,4.0,0.0,34.5,Control
3842780,0,4.0,0.0,29.5,Test
3843341,1,3.0,0.3333333333333333,67.0,Test
3843351,0,5.0,0.0,26.5,Test
3843503,0,3.0,0.0,60.0,Control
3843556,0,4.0,0.0,68.5,Control
3843683,0,4.0,0.0,46.5,Control
3843932,0,0.0,0.0,39.0,Control
3844029,2,6.0,0.3333333333333333,60.0,Test
3844266,0,3.0,0.0,50.0,Test
3844318,0,4.0,0.0,52.5,Test
3844345,0,4.0,0.0,46.0,Test
3844662,0,4.0,0.0,31.5,Control
3844895,10,19.0,0.5263157894736842,54.0,Test
3844943,2,6.0,0.3333333333333333,41.5,Test
3845048,0,5.0,0.0,66.0,Test
3845071,0,0.0,0.0,37.0,Control
3845120,0,2.0,0.0,43.0,Control
3845216,1,6.0,0.16666666666666666,62.5,Test
3845443,0,4.0,0.0,59.0,Test
3845483,0,0.0,0.0,43.0,Control
3845541,0,4.0,0.0,26.5,Control
3845584,1,5.0,0.2,59.5,Control
3846126,1,5.0,0.2,63.5,Test
3846206,4,6.0,0.6666666666666666,49.0,Test
3846557,0,4.0,0.0,25.5,Control
3847004,4,4.0,1.0,45.0,Test
3847466,1,5.0,0.2,46.5,Control
3847684,0,4.0,0.0,53.0,Control
3848025,1,5.0,0.2,34.5,Test
3848142,3,6.0,0.5,54.0,Test
3848792,0,1.0,0.0,50.0,Test
3849263,1,5.0,0.2,63.5,Test
3849384,1,6.0,0.16666666666666666,43.5,Test
3849422,0,4.0,0.0,57.5,Test
3849449,0,4.0,0.0,47.0,Control
3849509,1,7.0,0.14285714285714285,61.0,Test
3849568,0,4.0,0.0,53.5,Control
3849669,0,4.0,0.0,67.0,Test
3850270,0,2.0,0.0,65.0,Control
3850432,0,4.0,0.0,64.0,Test
3850910,0,4.0,0.0,32.5,Control
3850989,0,4.0,0.0,49.5,Control
3851221,0,3.0,0.0,58.0,Control
3851413,0,4.0,0.0,68.5,Test
3851487,1,2.0,0.5,73.0,Test
3852108,0,4.0,0.0,44.0,Test
3852160,1,6.0,0.16666666666666666,36.0,Control
3852267,1,3.0,0.3333333333333333,75.0,Control
3852344,0,4.0,0.0,44.5,Test
3852675,1,5.0,0.2,24.5,Test
3852830,0,4.0,0.0,45.5,Control
3852832,0,3.0,0.0,69.5,Test
3853105,0,4.0,0.0,55.5,Control
3853565,0,4.0,0.0,46.5,Control
3854484,0,4.0,0.0,59.0,Test
3854733,4,5.0,0.8,24.0,Test
3854972,0,4.0,0.0,46.5,Test
3854980,0,4.0,0.0,48.5,Control
3855350,1,3.0,0.3333333333333333,36.0,Test
3855497,2,8.0,0.25,30.0,Control
3855635,3,3.0,1.0,58.0,Control
3855683,2,6.0,0.3333333333333333,70.5,Control
3855689,0,0.0,0.0,51.0,Control
3855695,3,8.0,0.375,42.5,Control
3856461,1,3.0,0.3333333333333333,58.0,Control
3856473,1,1.0,1.0,74.0,Test
3856683,0,4.0,0.0,25.5,Control
3856984,1,1.0,1.0,32.0,Control
3857653,1,5.0,0.2,59.5,Control
3858406,2,6.0,0.3333333333333333,45.5,Test
3859023,1,1.0,1.0,46.0,Test
3859509,1,5.0,0.2,45.5,Test
3859627,0,4.0,0.0,34.5,Control
3859670,0,0.0,0.0,48.0,Test
3859749,3,8.0,0.375,70.5,Control
3859765,0,4.0,0.0,78.5,Test
3860424,1,5.0,0.2,57.0,Control
3860550,0,4.0,0.0,32.0,Test
3860579,0,4.0,0.0,35.5,Test
3860703,0,0.0,0.0,54.0,Control
3860752,0,1.0,0.0,37.0,Control
3860871,2,6.0,0.3333333333333333,68.0,Control
3861021,0,3.0,0.0,56.0,Control
3861052,0,4.0,0.0,52.0,Control
3861475,0,4.0,0.0,32.5,Control
3861536,4,4.0,1.0,34.0,Control
3861702,1,6.0,0.16666666666666666,43.5,Control
3861947,2,6.0,0.3333333333333333,55.5,Control
3861955,0,4.0,0.0,52.5,Test
3862223,0,1.0,0.0,27.0,Test
3862418,6,13.0,0.46153846153846156,44.0,Test
3862480,0,4.0,0.0,59.5,Test
3862559,0,3.0,0.0,73.5,Test
3862660,0,4.0,0.0,24.5,Test
3862904,0,0.0,0.0,43.0,Control
3862927,0,3.0,0.0,23.5,Test
3863076,0,4.0,0.0,51.0,Control
3863399,2,8.0,0.25,71.0,Test
3863478,3,10.0,0.3,72.0,Test
3863604,1,5.0,0.2,71.5,Control
3863719,2,6.0,0.3333333333333333,58.0,Control
3864216,0,4.0,0.0,28.5,Control
3864344,1,5.0,0.2,30.5,Test
3864357,0,4.0,0.0,52.5,Test
3864477,7,10.0,0.7,80.0,Control
3864779,0,5.0,0.0,35.5,Test
3864921,0,4.0,0.0,62.5,Test
3864935,3,8.0,0.375,42.5,Control
3865008,1,6.0,0.16666666666666666,49.5,Test
3865057,0,4.0,0.0,72.5,Test
3865233,0,4.0,0.0,23.5,Control
3865974,0,4.0,0.0,31.5,Test
3866204,0,0.0,0.0,73.0,Control
3866514,2,9.0,0.2222222222222222,63.5,Control
3866523,0,4.0,0.0,66.5,Test
3866816,4,9.0,0.4444444444444444,64.5,Test
3866893,5,9.0,0.5555555555555556,55.0,Test
3867049,2,4.0,0.5,28.0,Test
3867119,0,4.0,0.0,44.5,Test
3867222,2,9.0,0.2222222222222222,35.5,Test
3867575,0,4.0,0.0,48.5,Test
3868179,0,4.0,0.0,26.5,Test
3868191,0,4.0,0.0,27.0,Test
3868422,0,4.0,0.0,39.5,Control
3868843,0,4.0,0.0,26.5,Test
3868916,0,4.0,0.0,31.5,Control
3870054,0,4.0,0.0,29.5,Test
3870564,0,4.0,0.0,54.5,Control
3870847,2,7.0,0.2857142857142857,64.0,Test
3870924,0,0.0,0.0,36.0,Test
3871065,2,7.0,0.2857142857142857,25.0,Control
3871465,1,7.0,0.14285714285714285,29.5,Control
3871536,2,6.0,0.3333333333333333,59.0,Test
3871675,1,3.0,0.3333333333333333,47.0,Test
3871715,1,1.0,1.0,58.0,Control
3872272,0,0.0,0.0,46.0,Control
3872615,0,0.0,0.0,69.0,Test
3872726,3,7.0,0.42857142857142855,59.5,Test
3872764,3,10.0,0.3,70.5,Test
3873309,0,4.0,0.0,34.5,Test
3873802,1,1.0,1.0,69.0,Control
3873870,0,4.0,0.0,56.5,Control
3873877,1,5.0,0.2,38.0,Test
3874051,1,6.0,0.16666666666666666,27.5,Control
3874169,0,7.0,0.0,37.5,Test
3874313,3,7.0,0.42857142857142855,28.5,Control
3874422,0,7.0,0.0,24.5,Control
3874471,0,4.0,0.0,53.5,Control
3874527,0,2.0,0.0,38.0,Test
3874722,3,6.0,0.5,42.0,Control
3874965,2,8.0,0.25,22.0,Test
3875021,6,10.0,0.6,58.0,Test
3875133,8,16.0,0.5,65.0,Test
3875205,0,4.0,0.0,46.0,Test
3875272,0,4.0,0.0,47.0,Control
3875281,1,3.0,0.3333333333333333,57.0,Control
3875296,0,4.0,0.0,57.5,Test
3875350,0,1.0,0.0,57.0,Test
3875362,0,4.0,0.0,23.5,Control
3875511,2,7.0,0.2857142857142857,46.5,Test
3875578,0,3.0,0.0,29.0,Test
3875579,0,4.0,0.0,78.5,Test
3875884,1,6.0,0.16666666666666666,39.5,Test
3876094,0,4.0,0.0,26.0,Control
3876293,0,4.0,0.0,37.5,Test
3876347,1,7.0,0.14285714285714285,68.5,Control
3876464,1,1.0,1.0,30.0,Test
3876565,0,4.0,0.0,45.5,Test
3876731,1,8.0,0.125,66.5,Control
3876937,1,1.0,1.0,38.0,Test
3876955,0,4.0,0.0,41.5,Control
3877234,0,4.0,0.0,20.0,Control
3877620,1,5.0,0.2,29.5,Test
3877680,0,4.0,0.0,37.5,Control
3877780,10,13.0,0.7692307692307693,51.0,Test
3877820,2,6.0,0.3333333333333333,51.5,Control
3878403,3,7.0,0.42857142857142855,54.5,Test
3879152,0,4.0,0.0,74.5,Test
3879549,3,10.0,0.3,32.5,Test
3879550,0,4.0,0.0,62.0,Control
3879712,4,7.0,0.5714285714285714,56.0,Test
3880053,0,4.0,0.0,50.5,Control
3880183,1,2.0,0.5,52.0,Control
3880406,0,4.0,0.0,25.0,Test
3880791,1,6.0,0.16666666666666666,46.5,Test
3881137,1,5.0,0.2,65.5,Test
3881207,4,11.0,0.36363636363636365,62.0,Test
3881256,2,2.0,1.0,19.0,Test
3881605,3,8.0,0.375,73.0,Control
3881810,1,8.0,0.125,54.5,Test
3881868,2,6.0,0.3333333333333333,30.5,Control
3882086,1,5.0,0.2,48.5,Control
3882419,4,6.0,0.6666666666666666,24.0,Control
3882744,3,7.0,0.42857142857142855,57.5,Control
3882806,1,5.0,0.2,41.5,Test
3882881,0,3.0,0.0,28.0,Control
3883047,0,4.0,0.0,54.5,Test
3883711,0,1.0,0.0,58.0,Test
3883841,0,2.0,0.0,29.0,Control
3884377,0,4.0,0.0,44.5,Control
3884582,0,3.0,0.0,65.0,Test
3884609,0,4.0,0.0,31.5,Control
3884652,0,4.0,0.0,61.5,Control
3884737,5,11.0,0.45454545454545453,26.5,Test
3884934,0,3.0,0.0,51.0,Test
3885108,2,8.0,0.25,23.5,Test
3885325,0,1.0,0.0,66.0,Test
3885330,0,4.0,0.0,54.0,Test
3885331,1,11.0,0.09090909090909091,67.5,Control
3885414,3,7.0,0.42857142857142855,22.0,Test
3885894,2,7.0,0.2857142857142857,34.5,Control
3886037,0,4.0,0.0,56.0,Test
3886052,0,0.0,0.0,29.0,Test
3886087,0,1.0,0.0,68.0,Test
3886128,0,3.0,0.0,65.0,Test
3886418,0,0.0,0.0,51.0,Control
3886476,0,4.0,0.0,30.0,Test
3887101,1,1.0,1.0,65.0,Control
3887490,0,4.0,0.0,39.5,Control
3887543,0,4.0,0.0,29.5,Control
3887603,1,5.0,0.2,34.5,Test
3887719,0,4.0,0.0,36.5,Control
3888074,2,8.0,0.25,50.5,Test
3888161,2,6.0,0.3333333333333333,65.0,Control
3888366,2,6.0,0.3333333333333333,68.5,Test
3888519,0,1.0,0.0,34.0,Test
3888630,0,4.0,0.0,66.0,Control
3888791,2,6.0,0.3333333333333333,46.0,Test
3888956,0,0.0,0.0,60.0,Test
3889245,1,11.0,0.09090909090909091,64.5,Test
3889440,2,2.0,1.0,25.0,Control
3889508,0,0.0,0.0,41.0,Control
3890503,2,8.0,0.25,44.5,Test
3890665,0,2.0,0.0,25.0,Test
3890840,0,4.0,0.0,58.5,Control
3890873,0,4.0,0.0,34.5,Test
3891085,1,6.0,0.16666666666666666,23.5,Test
3891143,2,7.0,0.2857142857142857,50.5,Test
3891199,0,0.0,0.0,47.0,Control
3891239,0,3.0,0.0,29.0,Test
3891526,6,6.0,1.0,41.0,Control
3891531,1,3.0,0.3333333333333333,28.0,Control
3891653,2,7.0,0.2857142857142857,55.5,Test
3891789,3,7.0,0.42857142857142855,26.0,Control
3891838,0,4.0,0.0,46.5,Control
3891924,3,6.0,0.5,72.0,Test
3892026,0,4.0,0.0,39.5,Control
3892244,0,4.0,0.0,53.5,Control
3892413,3,9.0,0.3333333333333333,79.0,Test
3892524,0,0.0,0.0,57.0,Test
3892652,1,8.0,0.125,55.0,Test
3893167,0,0.0,0.0,41.0,Test
3893174,1,2.0,0.5,85.0,Test
3893289,0,4.0,0.0,63.5,Test
3893303,2,6.0,0.3333333333333333,44.5,Test
3893516,0,4.0,0.0,34.5,Test
3893607,1,1.0,1.0,60.0,Test
3893805,0,4.0,0.0,67.5,Test
3893853,0,0.0,0.0,35.0,Control
3893928,0,5.0,0.0,61.5,Test
3894548,1,5.0,0.2,49.5,Test
3894560,0,4.0,0.0,31.5,Test
3894997,3,4.0,0.75,67.0,Control
3896264,0,4.0,0.0,54.5,Control
3896511,0,2.0,0.0,44.0,Control
3896562,1,2.0,0.5,29.0,Test
3896969,0,0.0,0.0,64.0,Control
3897008,0,4.0,0.0,66.5,Test
3897043,1,4.0,0.25,29.0,Control
3897297,1,9.0,0.1111111111111111,59.5,Test
3897312,0,4.0,0.0,34.5,Test
3897463,0,4.0,0.0,25.5,Test
3897621,3,7.0,0.42857142857142855,58.5,Test
3897687,1,5.0,0.2,56.0,Control
3897933,0,5.0,0.0,69.5,Control
3898390,3,5.0,0.6,51.0,Control
3898625,0,1.0,0.0,57.0,Test
3899244,0,4.0,0.0,25.5,Control
3899686,1,6.0,0.16666666666666666,23.0,Test
3899785,2,6.0,0.3333333333333333,20.5,Control
3899850,2,6.0,0.3333333333333333,60.5,Test
3900372,3,10.0,0.3,78.5,Test
3900521,8,16.0,0.5,62.5,Control
3900738,0,4.0,0.0,62.5,Test
3901100,3,7.0,0.42857142857142855,46.0,Test
3901105,6,15.0,0.4,34.5,Control
3901156,3,3.0,1.0,52.0,Test
3901427,0,3.0,0.0,71.0,Test
3901436,4,9.0,0.4444444444444444,69.5,Test
3901507,1,2.0,0.5,35.0,Test
3901582,0,4.0,0.0,64.5,Test
3901818,0,4.0,0.0,67.5,Test
3901823,1,6.0,0.16666666666666666,30.5,Test
3901907,1,6.0,0.16666666666666666,86.5,Test
3901956,0,4.0,0.0,70.5,Control
3902029,1,4.0,0.25,44.0,Test
3902351,0,0.0,0.0,69.0,Control
3902353,5,18.0,0.2777777777777778,60.0,Control
3903018,0,0.0,0.0,21.0,Control
3903245,0,4.0,0.0,62.5,Control
3903411,0,2.0,0.0,78.0,Control
3903512,0,1.0,0.0,40.0,Test
3903635,0,4.0,0.0,56.0,Test
3903667,1,4.0,0.25,26.0,Control
3903837,3,5.0,0.6,40.0,Test
3903996,0,4.0,0.0,57.5,Test
3904119,0,4.0,0.0,48.5,Control
3904363,1,5.0,0.2,64.5,Test
3905252,0,4.0,0.0,70.0,Test
3905636,0,4.0,0.0,54.5,Test
3905654,1,5.0,0.2,64.0,Control
3906199,7,14.0,0.5,30.5,Control
3906238,2,8.0,0.25,72.5,Test
3906451,2,2.0,1.0,44.0,Test
3906475,2,10.0,0.2,36.5,Test
3906545,0,1.0,0.0,34.0,Test
3906580,1,2.0,0.5,45.0,Test
3906864,0,4.0,0.0,44.5,Control
3906973,1,6.0,0.16666666666666666,64.0,Control
3907200,0,4.0,0.0,53.5,Test
3907202,0,4.0,0.0,63.5,Control
3907225,1,6.0,0.16666666666666666,46.5,Test
3907235,0,4.0,0.0,71.5,Control
3907538,1,5.0,0.2,66.5,Test
3907819,0,0.0,0.0,65.0,Control
3908093,1,5.0,0.2,68.0,Control
3908215,0,4.0,0.0,57.5,Control
3908301,0,3.0,0.0,38.0,Control
3908768,1,7.0,0.14285714285714285,50.5,Control
3908801,0,4.0,0.0,58.5,Test
3909011,1,6.0,0.16666666666666666,36.5,Test
3909190,0,1.0,0.0,35.0,Control
3909321,1,2.0,0.5,38.0,Test
3909705,1,2.0,0.5,48.0,Control
3909754,0,4.0,0.0,45.5,Test
3910459,0,5.0,0.0,37.5,Control
3910595,0,3.0,0.0,31.0,Test
3910683,1,1.0,1.0,24.0,Test
3910804,0,4.0,0.0,31.5,Test
3911296,1,3.0,0.3333333333333333,27.0,Test
3911895,0,1.0,0.0,40.0,Test
3912074,2,6.0,0.3333333333333333,30.5,Test
3912274,9,13.0,0.6923076923076923,45.0,Test
3912353,2,5.0,0.4,59.5,Control
3912665,0,4.0,0.0,57.5,Test
3912962,0,4.0,0.0,57.5,Control
3913632,0,3.0,0.0,49.0,Test
3913635,3,7.0,0.42857142857142855,66.0,Test
3914072,1,5.0,0.2,56.5,Control
3914315,0,4.0,0.0,66.0,Test
3914583,1,4.0,0.25,78.0,Control
3914703,3,10.0,0.3,71.5,Test
3914712,1,7.0,0.14285714285714285,55.5,Test
3914767,6,8.0,0.75,27.0,Control
3915245,2,8.0,0.25,58.5,Test
3915571,0,4.0,0.0,23.5,Control
3915694,0,4.0,0.0,43.5,Control
3915713,3,3.0,1.0,36.0,Control
3916056,0,4.0,0.0,23.5,Test
3916251,2,6.0,0.3333333333333333,49.5,Test
3916407,2,6.0,0.3333333333333333,31.0,Control
3916659,2,6.0,0.3333333333333333,58.5,Control
3916852,0,0.0,0.0,52.0,Control
3916909,0,4.0,0.0,39.5,Control
3917048,2,7.0,0.2857142857142857,64.0,Test
3917668,2,4.0,0.5,52.0,Control
3918248,3,9.0,0.3333333333333333,42.5,Control
3918261,0,0.0,0.0,62.5,Test
3918324,0,4.0,0.0,44.5,Control
3918588,0,4.0,0.0,37.5,Test
3918775,1,5.0,0.2,66.5,Test
3919224,0,1.0,0.0,33.0,Test
3919298,0,4.0,0.0,67.5,Control
3919386,0,4.0,0.0,53.5,Test
3919516,0,3.0,0.0,48.5,Test
3919868,0,4.0,0.0,49.5,Test
3919884,0,2.0,0.0,22.0,Control
3920173,0,4.0,0.0,53.5,Control
3920526,0,4.0,0.0,30.5,Test
3921053,4,9.0,0.4444444444444444,30.0,Test
3921085,0,4.0,0.0,27.5,Control
3921296,1,5.0,0.2,62.0,Control
3921358,1,5.0,0.2,37.5,Test
3921540,0,4.0,0.0,33.5,Test
3922318,0,0.0,0.0,57.0,Control
3922691,0,4.0,0.0,21.0,Control
3922781,0,4.0,0.0,61.5,Test
3922923,0,0.0,0.0,48.0,Control
3922965,3,8.0,0.375,24.5,Test
3922995,9,16.0,0.5625,31.5,Control
3923067,0,4.0,0.0,38.5,Control
3923295,0,4.0,0.0,31.5,Test
3923623,3,6.0,0.5,26.0,Test
3923641,3,8.0,0.375,32.5,Test
3923657,2,3.0,0.6666666666666666,30.0,Test
3924096,0,4.0,0.0,22.5,Test
3924155,0,4.0,0.0,46.5,Control
3924482,0,0.0,0.0,28.0,Control
3924557,0,4.0,0.0,55.5,Test
3924564,0,4.0,0.0,57.5,Test
3924963,0,4.0,0.0,55.5,Test
3925168,0,1.0,0.0,62.0,Control
3925181,0,4.0,0.0,40.5,Control
3925764,0,0.0,0.0,47.0,Control
3925774,0,4.0,0.0,21.0,Test
3926091,0,2.0,0.0,66.0,Test
3926312,0,4.0,0.0,60.5,Test
3926863,0,4.0,0.0,20.5,Control
3926907,1,6.0,0.16666666666666666,69.5,Control
3927084,3,6.0,0.5,59.0,Test
3927326,3,7.0,0.42857142857142855,63.0,Control
3927920,1,4.0,0.25,38.0,Control
3928076,0,0.0,0.0,56.0,Control
3928305,0,4.0,0.0,34.5,Control
3928547,1,6.0,0.16666666666666666,44.5,Test
3928970,2,8.0,0.25,78.5,Test
3929153,1,6.0,0.16666666666666666,30.5,Test
3929171,3,7.0,0.42857142857142855,40.0,Test
3929399,0,4.0,0.0,60.5,Control
3929612,1,5.0,0.2,64.0,Test
3930361,0,4.0,0.0,35.0,Test
3930392,1,5.0,0.2,43.5,Control
3930546,3,7.0,0.42857142857142855,53.0,Control
3930890,2,4.0,0.5,24.0,Test
3930919,1,5.0,0.2,35.0,Test
3931038,3,7.0,0.42857142857142855,53.5,Test
3931211,0,1.0,0.0,59.0,Test
3931309,0,4.0,0.0,56.5,Control
3931325,0,4.0,0.0,55.5,Test
3931346,0,4.0,0.0,66.5,Test
3931823,11,14.0,0.7857142857142857,24.0,Control
3931869,0,2.0,0.0,25.0,Control
3931941,0,4.0,0.0,53.0,Control
3932330,0,4.0,0.0,31.5,Test
3932604,2,6.0,0.3333333333333333,26.5,Test
3932745,0,4.0,0.0,53.5,Control
3932829,0,2.0,0.0,35.0,Test
3932987,1,5.0,0.2,72.5,Control
3933442,2,6.0,0.3333333333333333,37.5,Test
3933525,0,4.0,0.0,66.5,Control
3933656,0,4.0,0.0,54.5,Control
3933697,0,4.0,0.0,41.5,Test
3933888,0,4.0,0.0,34.5,Test
3933930,0,4.0,0.0,50.0,Control
3933965,0,3.0,0.0,55.0,Test
3933968,9,17.0,0.5294117647058824,39.0,Control
3934480,0,1.0,0.0,44.0,Control
3934629,1,4.0,0.25,35.5,Control
3934723,8,9.0,0.8888888888888888,72.0,Control
3934950,0,4.0,0.0,31.5,Control
3935125,2,7.0,0.2857142857142857,65.5,Test
3935621,1,5.0,0.2,24.5,Control
3935675,0,4.0,0.0,27.5,Test
3935692,1,3.0,0.3333333333333333,68.0,Control
3935774,2,6.0,0.3333333333333333,65.0,Test
3936034,0,2.0,0.0,42.0,Control
3936639,0,0.0,0.0,35.0,Control
3937811,5,8.0,0.625,29.0,Test
3937930,1,5.0,0.2,66.5,Test
3937985,0,0.0,0.0,28.0,Test
3938117,0,2.0,0.0,24.0,Control
3938135,0,4.0,0.0,66.5,Test
3938405,1,3.0,0.3333333333333333,49.0,Test
3938559,2,8.0,0.25,43.5,Test
3938611,1,6.0,0.16666666666666666,23.5,Test
3939039,0,3.0,0.0,72.0,Control
3939045,0,4.0,0.0,49.5,Test
3939352,0,4.0,0.0,38.5,Test
3939374,0,0.0,0.0,58.0,Control
3939524,0,4.0,0.0,59.5,Test
3939638,0,0.0,0.0,49.0,Test
3939684,1,5.0,0.2,60.5,Control
3939719,0,6.0,0.0,46.5,Control
3939804,3,8.0,0.375,25.5,Control
3940081,1,2.0,0.5,75.0,Control
3940254,0,4.0,0.0,28.5,Control
3940300,2,4.0,0.5,52.0,Test
3940326,1,5.0,0.2,62.5,Control
3940377,13,23.0,0.5652173913043478,62.0,Control
3940497,0,0.0,0.0,65.0,Test
3940524,0,4.0,0.0,58.5,Test
3940616,1,5.0,0.2,49.5,Control
3940649,1,5.0,0.2,55.5,Control
3941036,0,2.0,0.0,44.0,Control
3941116,0,4.0,0.0,67.5,Control
3941175,1,1.0,1.0,34.0,Test
3941400,0,3.0,0.0,42.0,Test
3941526,1,4.0,0.25,30.0,Control
3941572,1,3.0,0.3333333333333333,67.0,Test
3941793,2,6.0,0.3333333333333333,28.5,Control
3941959,0,4.0,0.0,43.0,Control
3941993,0,4.0,0.0,30.5,Control
3942070,0,0.0,0.0,19.0,Test
3942294,0,4.0,0.0,56.5,Control
3942363,0,4.0,0.0,23.5,Control
3942777,0,3.0,0.0,26.0,Test
3942971,1,5.0,0.2,17.5,Test
3943018,5,11.0,0.45454545454545453,82.0,Control
3943036,2,5.0,0.4,32.0,Test
3943115,1,6.0,0.16666666666666666,67.5,Test
3943762,0,4.0,0.0,20.5,Control
3943790,2,11.0,0.18181818181818182,33.0,Test
3943876,2,6.0,0.3333333333333333,38.5,Test
3944187,3,10.0,0.3,53.5,Control
3944371,2,11.0,0.18181818181818182,28.5,Control
3944394,0,0.0,0.0,50.0,Control
3944686,3,7.0,0.42857142857142855,35.0,Test
3944778,1,5.0,0.2,63.5,Control
3944863,0,4.0,0.0,55.5,Control
3944963,2,6.0,0.3333333333333333,61.5,Test
3945005,1,5.0,0.2,49.5,Control
3945051,1,6.0,0.16666666666666666,64.5,Control
3945089,0,0.0,0.0,55.0,Control
3945135,8,12.0,0.6666666666666666,58.5,Test
3945400,1,6.0,0.16666666666666666,45.5,Control
3945735,3,10.0,0.3,58.5,Control
3945965,0,7.0,0.0,59.5,Control
3946278,1,7.0,0.14285714285714285,48.5,Test
3946731,3,4.0,0.75,52.0,Test
3946829,1,1.0,1.0,28.0,Control
3947020,0,4.0,0.0,27.5,Test
3947689,0,1.0,0.0,31.0,Control
3948065,1,4.0,0.25,59.0,Control
3948349,0,4.0,0.0,34.5,Control
3948396,3,8.0,0.375,60.0,Control
3948817,0,4.0,0.0,48.5,Test
3948954,12,24.0,0.5,62.5,Test
3948974,2,8.0,0.25,72.0,Test
3949059,3,11.0,0.2727272727272727,50.0,Control
3949122,0,4.0,0.0,34.5,Control
3949276,2,8.0,0.25,46.5,Control
3949712,0,4.0,0.0,30.5,Test
3949774,5,13.0,0.38461538461538464,64.5,Test
3949788,1,6.0,0.16666666666666666,48.5,Test
3950236,0,2.0,0.0,63.0,Test
3950294,0,2.0,0.0,40.0,Test
3950523,5,11.0,0.45454545454545453,43.5,Test
3950608,1,5.0,0.2,62.0,Control
3950663,0,0.0,0.0,59.0,Control
3950678,0,4.0,0.0,61.5,Control
3950760,1,5.0,0.2,37.5,Test
3950893,0,4.0,0.0,33.5,Test
3950983,3,10.0,0.3,18.5,Control
3951235,0,4.0,0.0,41.5,Test
3952018,1,5.0,0.2,27.5,Test
3952148,0,4.0,0.0,49.5,Control
3952291,1,5.0,0.2,34.5,Control
3952364,0,4.0,0.0,43.5,Control
3953220,0,4.0,0.0,32.5,Control
3953909,0,0.0,0.0,31.0,Test
3953921,0,4.0,0.0,41.5,Test
3954242,0,4.0,0.0,46.5,Test
3954295,5,10.0,0.5,55.0,Test
3954324,0,3.0,0.0,65.5,Test
3954516,0,4.0,0.0,24.5,Test
3954776,2,6.0,0.3333333333333333,32.0,Control
3954818,1,6.0,0.16666666666666666,61.5,Control
3955354,3,3.0,1.0,27.0,Test
3955373,1,7.0,0.14285714285714285,38.5,Test
3955964,0,4.0,0.0,25.5,Control
3956018,1,5.0,0.2,67.0,Test
3956430,0,4.0,0.0,21.5,Test
3956597,2,7.0,0.2857142857142857,33.5,Control
3957033,1,3.0,0.3333333333333333,40.0,Test
3957097,1,6.0,0.16666666666666666,47.5,Test
3957137,6,13.0,0.46153846153846156,61.0,Control
3957228,2,6.0,0.3333333333333333,27.0,Control
3957252,2,2.0,1.0,64.0,Test
3957356,0,4.0,0.0,57.5,Control
3957553,1,5.0,0.2,60.0,Control
3957627,0,4.0,0.0,52.5,Test
3957748,3,9.0,0.3333333333333333,75.0,Control
3958467,5,11.0,0.45454545454545453,53.0,Test
3958642,1,2.0,0.5,43.0,Test
3958645,0,3.0,0.0,53.0,Test
3958774,1,3.0,0.3333333333333333,31.0,Test
3958790,7,13.0,0.5384615384615384,53.0,Test
3959099,0,4.0,0.0,32.5,Test
3959160,1,5.0,0.2,36.5,Test
3959195,2,9.0,0.2222222222222222,75.0,Control
3959262,2,8.0,0.25,60.5,Control
3959425,2,8.0,0.25,53.0,Test
3959519,6,12.0,0.5,52.5,Control
3959645,0,4.0,0.0,43.5,Test
3959664,0,4.0,0.0,21.5,Test
3959670,2,8.0,0.25,35.5,Control
3959756,4,12.0,0.3333333333333333,67.5,Control
3959857,0,4.0,0.0,37.5,Test
3960029,1,5.0,0.2,33.5,Test
3960280,13,17.0,0.7647058823529411,80.0,Test
3960380,3,5.0,0.6,54.0,Test
